time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,height_m
37.9,2356343.968,9718417.726,0,-6135.704695,1487.673318,0,3621863
38,2355730.392,9718566.474,0,-6135.798606,1487.285938,0,3621863
38.1,2355116.808,9718715.184,0,-6135.892494,1486.898553,0,3621863
38.2,2354503.214,9718863.854,0,-6135.986356,1486.511162,0,3621863
38.3,2353889.611,9719012.486,0,-6136.080195,1486.123764,0,3621863
38.4,2353275.998,9719161.079,0,-6136.174009,1485.736361,0,3621863
38.5,2352662.376,9719309.633,0,-6136.267798,1485.348952,0,3621863
38.6,2352048.744,9719458.149,0,-6136.361563,1484.961537,0,3621863
38.7,2351435.103,9719606.625,0,-6136.455304,1484.574116,0,3621863
38.8,2350821.453,9719755.064,0,-6136.54902,1484.186689,0,3621863
38.9,2350207.794,9719903.463,0,-6136.642711,1483.799256,0,3621863
39,2349594.125,9720051.823,0,-6136.736379,1483.411817,0,3621863
39.1,2348980.446,9720200.145,0,-6136.830021,1483.024373,0,3621863
39.2,2348366.759,9720348.428,0,-6136.92364,1482.636922,0,3621863
39.3,2347753.062,9720496.673,0,-6137.017233,1482.249466,0,3621863
39.4,2347139.355,9720644.878,0,-6137.110803,1481.862003,0,3621863
39.5,2346525.639,9720793.045,0,-6137.204347,1481.474535,0,3621863
39.6,2345911.914,9720941.173,0,-6137.297868,1481.087061,0,3621863
39.7,2345298.18,9721089.262,0,-6137.391364,1480.699581,0,3621863
39.8,2344684.436,9721237.313,0,-6137.484835,1480.312095,0,3621863
39.9,2344070.683,9721385.325,0,-6137.578282,1479.924603,0,3621863
40,2343456.92,9721533.298,0,-6137.671705,1479.537105,0,3621863
40.1,2342843.149,9721681.232,0,-6137.765103,1479.149601,0,3621863
40.2,2342229.367,9721829.128,0,-6137.858476,1478.762092,0,3621863
40.3,2341615.577,9721976.985,0,-6137.951826,1478.374576,0,3621863
40.4,2341001.777,9722124.803,0,-6138.04515,1477.987055,0,3621863
40.5,2340387.968,9722272.582,0,-6138.13845,1477.599528,0,3621863
40.6,2339774.149,9722420.323,0,-6138.231726,1477.211994,0,3621863
40.7,2339160.322,9722568.024,0,-6138.324977,1476.824455,0,3621863
40.8,2338546.484,9722715.688,0,-6138.418204,1476.43691,0,3621863
40.9,2337932.638,9722863.312,0,-6138.511407,1476.04936,0,3621863
41,2337318.782,9723010.897,0,-6138.604584,1475.661803,0,3621863
41.1,2336704.917,9723158.444,0,-6138.697738,1475.27424,0,3621863
41.2,2336091.043,9723305.952,0,-6138.790867,1474.886672,0,3621863
41.3,2335477.159,9723453.422,0,-6138.883971,1474.499098,0,3621863
41.4,2334863.266,9723600.852,0,-6138.977051,1474.111517,0,3621863
41.5,2334249.363,9723748.244,0,-6139.070107,1473.723931,0,3621863
41.6,2333635.452,9723895.597,0,-6139.163138,1473.336339,0,3621863
41.7,2333021.531,9724042.911,0,-6139.256144,1472.948741,0,3621863
41.8,2332407.6,9724190.187,0,-6139.349126,1472.561138,0,3621863
41.9,2331793.661,9724337.423,0,-6139.442084,1472.173528,0,3621863
42,2331179.712,9724484.621,0,-6139.535017,1471.785913,0,3621863
42.1,2330565.754,9724631.781,0,-6139.627926,1471.398291,0,3621863
42.2,2329951.786,9724778.901,0,-6139.72081,1471.010664,0,3621863
42.3,2329337.81,9724925.983,0,-6139.81367,1470.623031,0,3621863
42.4,2328723.824,9725073.026,0,-6139.906505,1470.235392,0,3621863
42.5,2328109.828,9725220.03,0,-6139.999316,1469.847747,0,3621863
42.6,2327495.824,9725366.995,0,-6140.092102,1469.460097,0,3621863
42.7,2326881.81,9725513.922,0,-6140.184864,1469.07244,0,3621863
42.8,2326267.787,9725660.81,0,-6140.277601,1468.684778,0,3621863
42.9,2325653.755,9725807.659,0,-6140.370314,1468.29711,0,3621863
43,2325039.713,9725954.469,0,-6140.463003,1467.909436,0,3621863
43.1,2324425.662,9726101.241,0,-6140.555667,1467.521756,0,3621863
43.2,2323811.602,9726247.973,0,-6140.648306,1467.13407,0,3621863
43.3,2323197.532,9726394.667,0,-6140.740921,1466.746379,0,3621863
43.4,2322583.454,9726541.323,0,-6140.833512,1466.358681,0,3621863
43.5,2321969.366,9726687.939,0,-6140.926078,1465.970978,0,3621863
43.6,2321355.268,9726834.517,0,-6141.018619,1465.583269,0,3621863
43.7,2320741.162,9726981.056,0,-6141.111136,1465.195554,0,3621863
43.8,2320127.046,9727127.556,0,-6141.203629,1464.807833,0,3621863
43.9,2319512.921,9727274.017,0,-6141.296097,1464.420106,0,3621863
44,2318898.787,9727420.44,0,-6141.388541,1464.032374,0,3621863
44.1,2318284.643,9727566.824,0,-6141.48096,1463.644635,0,3621863
44.2,2317670.491,9727713.169,0,-6141.573355,1463.256891,0,3621863
44.3,2317056.329,9727859.475,0,-6141.665725,1462.869141,0,3621863
44.4,2316442.158,9728005.743,0,-6141.758071,1462.481385,0,3621863
44.5,2315827.977,9728151.971,0,-6141.850392,1462.093624,0,3621863
44.6,2315213.787,9728298.161,0,-6141.942689,1461.705856,0,3621863
44.7,2314599.589,9728444.313,0,-6142.034961,1461.318083,0,3621863
44.8,2313985.38,9728590.425,0,-6142.127209,1460.930304,0,3621863
44.9,2313371.163,9728736.499,0,-6142.219432,1460.542519,0,3621863
45,2312756.937,9728882.534,0,-6142.311631,1460.154728,0,3621863
45.1,2312142.701,9729028.53,0,-6142.403805,1459.766932,0,3621863
45.2,2311528.456,9729174.487,0,-6142.495955,1459.379129,0,3621863
45.3,2310914.202,9729320.405,0,-6142.58808,1458.991321,0,3621863
45.4,2310299.938,9729466.285,0,-6142.680181,1458.603507,0,3621863
45.5,2309685.666,9729612.126,0,-6142.772258,1458.215687,0,3621863
45.6,2309071.384,9729757.928,0,-6142.86431,1457.827861,0,3621863
45.7,2308457.093,9729903.692,0,-6142.956337,1457.44003,0,3621863
45.8,2307842.793,9730049.416,0,-6143.04834,1457.052193,0,3621863
45.9,2307228.483,9730195.102,0,-6143.140319,1456.664349,0,3621863
46,2306614.164,9730340.749,0,-6143.232273,1456.276501,0,3621863
46.1,2305999.837,9730486.358,0,-6143.324202,1455.888646,0,3621863
46.2,2305385.5,9730631.927,0,-6143.416107,1455.500785,0,3621863
46.3,2304771.153,9730777.458,0,-6143.507988,1455.112919,0,3621863
46.4,2304156.798,9730922.95,0,-6143.599844,1454.725047,0,3621863
46.5,2303542.433,9731068.403,0,-6143.691675,1454.337169,0,3621863
46.6,2302928.06,9731213.817,0,-6143.783482,1453.949285,0,3621863
46.7,2302313.677,9731359.193,0,-6143.875265,1453.561396,0,3621863
46.8,2301699.285,9731504.529,0,-6143.967023,1453.1735,0,3621863
46.9,2301084.883,9731649.827,0,-6144.058756,1452.785599,0,3621863
47,2300470.473,9731795.086,0,-6144.150466,1452.397692,0,3621863
47.1,2299856.053,9731940.307,0,-6144.24215,1452.00978,0,3621863
47.2,2299241.624,9732085.488,0,-6144.33381,1451.621861,0,3621863
47.3,2298627.186,9732230.631,0,-6144.425446,1451.233937,0,3621863
47.4,2298012.739,9732375.735,0,-6144.517057,1450.846007,0,3621863
47.5,2297398.283,9732520.8,0,-6144.608644,1450.458071,0,3621863
47.6,2296783.818,9732665.827,0,-6144.700206,1450.07013,0,3621863
47.7,2296169.343,9732810.814,0,-6144.791743,1449.682182,0,3621863
47.8,2295554.859,9732955.763,0,-6144.883257,1449.294229,0,3621863
47.9,2294940.366,9733100.673,0,-6144.974745,1448.90627,0,3621863
48,2294325.864,9733245.544,0,-6145.066209,1448.518305,0,3621863
48.1,2293711.353,9733390.377,0,-6145.157649,1448.130335,0,3621863
48.2,2293096.833,9733535.171,0,-6145.249064,1447.742359,0,3621863
48.3,2292482.303,9733679.925,0,-6145.340455,1447.354377,0,3621863
48.4,2291867.765,9733824.641,0,-6145.431821,1446.966389,0,3621863
48.5,2291253.217,9733969.319,0,-6145.523163,1446.578395,0,3621863
48.6,2290638.66,9734113.957,0,-6145.61448,1446.190396,0,3621863
48.7,2290024.094,9734258.557,0,-6145.705773,1445.802391,0,3621863
48.8,2289409.519,9734403.118,0,-6145.797041,1445.41438,0,3621863
48.9,2288794.935,9734547.64,0,-6145.888285,1445.026363,0,3621863
49,2288180.341,9734692.123,0,-6145.979504,1444.638341,0,3621863
49.1,2287565.739,9734836.567,0,-6146.070699,1444.250313,0,3621863
49.2,2286951.127,9734980.973,0,-6146.161869,1443.862279,0,3621863
49.3,2286336.506,9735125.34,0,-6146.253015,1443.474239,0,3621863
49.4,2285721.877,9735269.668,0,-6146.344136,1443.086194,0,3621863
49.5,2285107.238,9735413.957,0,-6146.435233,1442.698143,0,3621863
49.6,2284492.589,9735558.207,0,-6146.526305,1442.310086,0,3621863
49.7,2283877.932,9735702.419,0,-6146.617353,1441.922023,0,3621863
49.8,2283263.266,9735846.592,0,-6146.708376,1441.533955,0,3621863
49.9,2282648.591,9735990.726,0,-6146.799375,1441.145881,0,3621863
50,2282033.906,9736134.821,0,-6146.890349,1440.757801,0,3621863
50.1,2281419.213,9736278.877,0,-6146.981298,1440.369715,0,3621863
50.2,2280804.51,9736422.895,0,-6147.072224,1439.981624,0,3621863
50.3,2280189.798,9736566.874,0,-6147.163124,1439.593527,0,3621863
50.4,2279575.077,9736710.814,0,-6147.254001,1439.205424,0,3621863
50.5,2278960.347,9736854.715,0,-6147.344852,1438.817315,0,3621863
50.6,2278345.608,9736998.577,0,-6147.43568,1438.429201,0,3621863
50.7,2277730.86,9737142.401,0,-6147.526482,1438.041081,0,3621863
50.8,2277116.103,9737286.185,0,-6147.61726,1437.652955,0,3621863
50.9,2276501.337,9737429.931,0,-6147.708014,1437.264824,0,3621863
51,2275886.561,9737573.638,0,-6147.798743,1436.876686,0,3621863
51.1,2275271.777,9737717.306,0,-6147.889448,1436.488543,0,3621863
51.2,2274656.983,9737860.936,0,-6147.980128,1436.100395,0,3621863
51.3,2274042.181,9738004.527,0,-6148.070784,1435.71224,0,3621863
51.4,2273427.369,9738148.078,0,-6148.161415,1435.32408,0,3621863
51.5,2272812.549,9738291.591,0,-6148.252022,1434.935914,0,3621863
51.6,2272197.719,9738435.066,0,-6148.342604,1434.547743,0,3621863
51.7,2271582.88,9738578.501,0,-6148.433161,1434.159565,0,3621863
51.8,2270968.032,9738721.897,0,-6148.523695,1433.771382,0,3621863
51.9,2270353.175,9738865.255,0,-6148.614203,1433.383194,0,3621863
52,2269738.309,9739008.574,0,-6148.704687,1432.994999,0,3621863
52.1,2269123.434,9739151.854,0,-6148.795147,1432.606799,0,3621863
52.2,2268508.55,9739295.095,0,-6148.885582,1432.218593,0,3621863
52.3,2267893.657,9739438.298,0,-6148.975993,1431.830381,0,3621863
52.4,2267278.755,9739581.462,0,-6149.066379,1431.442164,0,3621863
52.5,2266663.844,9739724.586,0,-6149.15674,1431.053941,0,3621863
52.6,2266048.924,9739867.672,0,-6149.247077,1430.665712,0,3621863
52.7,2265433.995,9740010.719,0,-6149.33739,1430.277478,0,3621863
52.8,2264819.056,9740153.728,0,-6149.427678,1429.889238,0,3621863
52.9,2264204.109,9740296.697,0,-6149.517942,1429.500992,0,3621863
53,2263589.153,9740439.628,0,-6149.608181,1429.112741,0,3621863
53.1,2262974.187,9740582.52,0,-6149.698395,1428.724483,0,3621863
53.2,2262359.213,9740725.373,0,-6149.788585,1428.336221,0,3621863
53.3,2261744.23,9740868.187,0,-6149.878751,1427.947952,0,3621863
53.4,2261129.237,9741010.963,0,-6149.968892,1427.559678,0,3621863
53.5,2260514.236,9741153.699,0,-6150.059008,1427.171398,0,3621863
53.6,2259899.226,9741296.397,0,-6150.1491,1426.783112,0,3621863
53.7,2259284.206,9741439.056,0,-6150.239167,1426.394821,0,3621863
53.8,2258669.178,9741581.676,0,-6150.32921,1426.006524,0,3621863
53.9,2258054.14,9741724.257,0,-6150.419229,1425.618221,0,3621863
54,2257439.094,9741866.799,0,-6150.509223,1425.229913,0,3621863
54.1,2256824.039,9742009.303,0,-6150.599192,1424.841598,0,3621863
54.2,2256208.974,9742151.768,0,-6150.689137,1424.453279,0,3621863
54.3,2255593.901,9742294.194,0,-6150.779057,1424.064953,0,3621863
54.4,2254978.818,9742436.581,0,-6150.868953,1423.676622,0,3621863
54.5,2254363.727,9742578.929,0,-6150.958824,1423.288285,0,3621863
54.6,2253748.627,9742721.238,0,-6151.048671,1422.899943,0,3621863
54.7,2253133.517,9742863.509,0,-6151.138493,1422.511595,0,3621863
54.8,2252518.399,9743005.741,0,-6151.228291,1422.123241,0,3621863
54.9,2251903.271,9743147.934,0,-6151.318064,1421.734881,0,3621863
55,2251288.135,9743290.088,0,-6151.407813,1421.346516,0,3621863
55.1,2250672.99,9743432.203,0,-6151.497537,1420.958146,0,3621863
55.2,2250057.836,9743574.279,0,-6151.587237,1420.569769,0,3621863
55.3,2249442.672,9743716.317,0,-6151.676912,1420.181387,0,3621863
55.4,2248827.5,9743858.316,0,-6151.766563,1419.792999,0,3621863
55.5,2248212.319,9744000.275,0,-6151.856189,1419.404606,0,3621863
55.6,2247597.129,9744142.196,0,-6151.94579,1419.016207,0,3621863
55.7,2246981.93,9744284.079,0,-6152.035367,1418.627802,0,3621863
55.8,2246366.722,9744425.922,0,-6152.12492,1418.239391,0,3621863
55.9,2245751.505,9744567.727,0,-6152.214448,1417.850975,0,3621863
56,2245136.279,9744709.492,0,-6152.303951,1417.462554,0,3621863
56.1,2244521.044,9744851.219,0,-6152.39343,1417.074126,0,3621863
56.2,2243905.8,9744992.907,0,-6152.482885,1416.685693,0,3621863
56.3,2243290.548,9745134.556,0,-6152.572315,1416.297255,0,3621863
56.4,2242675.286,9745276.167,0,-6152.66172,1415.90881,0,3621863
56.5,2242060.015,9745417.738,0,-6152.751101,1415.52036,0,3621863
56.6,2241444.736,9745559.271,0,-6152.840457,1415.131905,0,3621863
56.7,2240829.447,9745700.764,0,-6152.929789,1414.743443,0,3621863
56.8,2240214.15,9745842.219,0,-6153.019096,1414.354977,0,3621863
56.9,2239598.843,9745983.635,0,-6153.108379,1413.966504,0,3621863
57,2238983.528,9746125.013,0,-6153.197637,1413.578026,0,3621863
57.1,2238368.204,9746266.351,0,-6153.286871,1413.189542,0,3621863
57.2,2237752.871,9746407.65,0,-6153.37608,1412.801053,0,3621863
57.3,2237137.529,9746548.911,0,-6153.465265,1412.412558,0,3621863
57.4,2236522.178,9746690.133,0,-6153.554425,1412.024057,0,3621863
57.5,2235906.818,9746831.316,0,-6153.643561,1411.635551,0,3621863
57.6,2235291.449,9746972.46,0,-6153.732672,1411.247039,0,3621863
57.7,2234676.071,9747113.565,0,-6153.821758,1410.858521,0,3621863
57.8,2234060.685,9747254.632,0,-6153.91082,1410.469998,0,3621863
57.9,2233445.289,9747395.659,0,-6153.999858,1410.081469,0,3621863
58,2232829.885,9747536.648,0,-6154.088871,1409.692935,0,3621863
58.1,2232214.471,9747677.598,0,-6154.177859,1409.304395,0,3621863
58.2,2231599.049,9747818.509,0,-6154.266823,1408.915849,0,3621863
58.3,2230983.618,9747959.381,0,-6154.355763,1408.527298,0,3621863
58.4,2230368.178,9748100.214,0,-6154.444677,1408.138741,0,3621863
58.5,2229752.729,9748241.009,0,-6154.533568,1407.750178,0,3621863
58.6,2229137.271,9748381.764,0,-6154.622433,1407.36161,0,3621863
58.7,2228521.805,9748522.481,0,-6154.711275,1406.973036,0,3621863
58.8,2227906.329,9748663.159,0,-6154.800091,1406.584457,0,3621863
58.9,2227290.845,9748803.798,0,-6154.888884,1406.195872,0,3621863
59,2226675.351,9748944.398,0,-6154.977651,1405.807282,0,3621863
59.1,2226059.849,9749084.96,0,-6155.066394,1405.418685,0,3621863
59.2,2225444.338,9749225.482,0,-6155.155113,1405.030084,0,3621863
59.3,2224828.818,9749365.966,0,-6155.243807,1404.641476,0,3621863
59.4,2224213.289,9749506.41,0,-6155.332476,1404.252863,0,3621863
59.5,2223597.751,9749646.816,0,-6155.421121,1403.864245,0,3621863
59.6,2222982.205,9749787.183,0,-6155.509742,1403.475621,0,3621863
59.7,2222366.65,9749927.511,0,-6155.598338,1403.086991,0,3621863
59.8,2221751.085,9750067.801,0,-6155.686909,1402.698356,0,3621863
59.9,2221135.512,9750208.051,0,-6155.775456,1402.309715,0,3621863
60,2220519.93,9750348.262,0,-6155.863978,1401.921068,0,3621863
60.1,2219904.339,9750488.435,0,-6155.952476,1401.532416,0,3621863
60.2,2219288.74,9750628.569,0,-6156.040949,1401.143758,0,3621863
60.3,2218673.131,9750768.664,0,-6156.129398,1400.755095,0,3621863
60.4,2218057.514,9750908.72,0,-6156.217822,1400.366426,0,3621863
60.5,2217441.888,9751048.737,0,-6156.306222,1399.977752,0,3621863
60.6,2216826.253,9751188.716,0,-6156.394597,1399.589072,0,3621863
60.7,2216210.609,9751328.655,0,-6156.482947,1399.200386,0,3621863
60.8,2215594.956,9751468.556,0,-6156.571273,1398.811695,0,3621863
60.9,2214979.294,9751608.417,0,-6156.659575,1398.422998,0,3621863
61,2214363.624,9751748.24,0,-6156.747852,1398.034296,0,3621863
61.1,2213747.945,9751888.024,0,-6156.836104,1397.645588,0,3621863
61.2,2213132.257,9752027.769,0,-6156.924332,1397.256875,0,3621863
61.3,2212516.56,9752167.476,0,-6157.012535,1396.868155,0,3621863
61.4,2211900.854,9752307.143,0,-6157.100714,1396.479431,0,3621863
61.5,2211285.14,9752446.771,0,-6157.188868,1396.090701,0,3621863
61.6,2210669.417,9752586.361,0,-6157.276998,1395.701965,0,3621863
61.7,2210053.684,9752725.912,0,-6157.365103,1395.313224,0,3621863
61.8,2209437.944,9752865.424,0,-6157.453183,1394.924477,0,3621863
61.9,2208822.194,9753004.897,0,-6157.541239,1394.535724,0,3621863
62,2208206.435,9753144.331,0,-6157.629271,1394.146966,0,3621863
62.1,2207590.668,9753283.726,0,-6157.717278,1393.758203,0,3621863
62.2,2206974.892,9753423.083,0,-6157.80526,1393.369434,0,3621863
62.3,2206359.107,9753562.4,0,-6157.893218,1392.980659,0,3621863
62.4,2205743.313,9753701.679,0,-6157.981151,1392.591879,0,3621863
62.5,2205127.511,9753840.918,0,-6158.06906,1392.203093,0,3621863
62.6,2204511.699,9753980.119,0,-6158.156944,1391.814302,0,3621863
62.7,2203895.879,9754119.281,0,-6158.244804,1391.425505,0,3621863
62.8,2203280.05,9754258.404,0,-6158.332639,1391.036703,0,3621863
62.9,2202664.213,9754397.489,0,-6158.42045,1390.647895,0,3621863
63,2202048.366,9754536.534,0,-6158.508236,1390.259081,0,3621863
63.1,2201432.511,9754675.54,0,-6158.595997,1389.870262,0,3621863
63.2,2200816.647,9754814.508,0,-6158.683734,1389.481438,0,3621863
63.3,2200200.774,9754953.437,0,-6158.771446,1389.092607,0,3621863
63.4,2199584.893,9755092.327,0,-6158.859134,1388.703772,0,3621863
63.5,2198969.003,9755231.177,0,-6158.946797,1388.314931,0,3621863
63.6,2198353.103,9755369.99,0,-6159.034436,1387.926084,0,3621863
63.7,2197737.196,9755508.763,0,-6159.12205,1387.537232,0,3621863
63.8,2197121.279,9755647.497,0,-6159.20964,1387.148374,0,3621863
63.9,2196505.354,9755786.192,0,-6159.297205,1386.759511,0,3621863
64,2195889.42,9755924.849,0,-6159.384746,1386.370642,0,3621863
64.1,2195273.477,9756063.466,0,-6159.472262,1385.981767,0,3621863
64.2,2194657.525,9756202.045,0,-6159.559753,1385.592888,0,3621863
64.3,2194041.565,9756340.585,0,-6159.64722,1385.204002,0,3621863
64.4,2193425.596,9756479.086,0,-6159.734662,1384.815111,0,3621863
64.5,2192809.618,9756617.548,0,-6159.82208,1384.426215,0,3621863
64.6,2192193.631,9756755.971,0,-6159.909473,1384.037313,0,3621863
64.7,2191577.636,9756894.356,0,-6159.996842,1383.648405,0,3621863
64.8,2190961.632,9757032.701,0,-6160.084186,1383.259492,0,3621863
64.9,2190345.619,9757171.007,0,-6160.171505,1382.870574,0,3621863
65,2189729.598,9757309.275,0,-6160.2588,1382.48165,0,3621863
65.1,2189113.567,9757447.504,0,-6160.346071,1382.09272,0,3621863
65.2,2188497.528,9757585.694,0,-6160.433317,1381.703785,0,3621863
65.3,2187881.481,9757723.845,0,-6160.520538,1381.314845,0,3621863
65.4,2187265.424,9757861.957,0,-6160.607735,1380.925899,0,3621863
65.5,2186649.359,9758000.03,0,-6160.694907,1380.536947,0,3621863
65.6,2186033.285,9758138.064,0,-6160.782055,1380.14799,0,3621863
65.7,2185417.203,9758276.059,0,-6160.869178,1379.759027,0,3621863
65.8,2184801.112,9758414.016,0,-6160.956276,1379.370059,0,3621863
65.9,2184185.012,9758551.933,0,-6161.04335,1378.981086,0,3621863
66,2183568.903,9758689.812,0,-6161.1304,1378.592107,0,3621863
66.1,2182952.785,9758827.652,0,-6161.217425,1378.203122,0,3621863
66.2,2182336.659,9758965.453,0,-6161.304425,1377.814132,0,3621863
66.3,2181720.525,9759103.215,0,-6161.391401,1377.425137,0,3621863
66.4,2181104.381,9759240.938,0,-6161.478352,1377.036136,0,3621863
66.5,2180488.229,9759378.622,0,-6161.565279,1376.647129,0,3621863
66.6,2179872.068,9759516.267,0,-6161.652181,1376.258117,0,3621863
66.7,2179255.898,9759653.873,0,-6161.739058,1375.8691,0,3621863
66.8,2178639.72,9759791.441,0,-6161.825911,1375.480077,0,3621863
66.9,2178023.533,9759928.969,0,-6161.91274,1375.091048,0,3621863
67,2177407.338,9760066.459,0,-6161.999543,1374.702014,0,3621863
67.1,2176791.133,9760203.91,0,-6162.086323,1374.312975,0,3621863
67.2,2176174.92,9760341.322,0,-6162.173077,1373.92393,0,3621863
67.3,2175558.699,9760478.695,0,-6162.259807,1373.53488,0,3621863
67.4,2174942.468,9760616.029,0,-6162.346513,1373.145824,0,3621863
67.5,2174326.229,9760753.324,0,-6162.433194,1372.756762,0,3621863
67.6,2173709.982,9760890.58,0,-6162.519851,1372.367696,0,3621863
67.7,2173093.725,9761027.797,0,-6162.606482,1371.978623,0,3621863
67.8,2172477.461,9761164.976,0,-6162.69309,1371.589546,0,3621863
67.9,2171861.187,9761302.115,0,-6162.779673,1371.200462,0,3621863
68,2171244.905,9761439.216,0,-6162.866231,1370.811374,0,3621863
68.1,2170628.614,9761576.278,0,-6162.952764,1370.42228,0,3621863
68.2,2170012.314,9761713.3,0,-6163.039273,1370.03318,0,3621863
68.3,2169396.006,9761850.284,0,-6163.125758,1369.644075,0,3621863
68.4,2168779.689,9761987.229,0,-6163.212218,1369.254964,0,3621863
68.5,2168163.363,9762124.135,0,-6163.298653,1368.865848,0,3621863
68.6,2167547.029,9762261.002,0,-6163.385064,1368.476727,0,3621863
68.7,2166930.686,9762397.83,0,-6163.47145,1368.0876,0,3621863
68.8,2166314.335,9762534.62,0,-6163.557812,1367.698468,0,3621863
68.9,2165697.975,9762671.37,0,-6163.644149,1367.30933,0,3621863
